Column Names,CID,SMILES
cediranib,9933475,CC1=CC2=C(N1)C=CC(=C2F)OC3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCC5
oltipraz,47318,CC1=C(SSC1=S)C2=NC=CN=C2
phenelzine,3675,C1=CC=C(C=C1)CCNN
asunaprevir,16076883,CC(C)(C)C(C(=O)N1CC(CC1C(=O)NC2(CC2C=C)C(=O)NS(=O)(=O)C3CC3)OC4=NC=C(C5=C4C=C(C=C5)Cl)OC)NC(=O)OC(C)(C)C
azodicarbonamide,5462814,C(=O)(N)N=NC(=O)N
RS-102221,3693566,COC1=CC(=C(C=C1C(=O)CCCCN2CCC3(CC2)C(=O)NC(=O)N3)NS(=O)(=O)C4=CC=C(C=C4)C(F)(F)F)OC
PP242,135565635,CC(C)N1C2=NC=NC(=C2C(=N1)C3=CC4=C(N3)C=CC(=C4)O)N
OSI-027,135398516,COC1=CC=CC2=C1NC(=C2)C3=C4C(=NC=NN4C(=N3)C5CCC(CC5)C(=O)O)N
carbimazole,31072,CCOC(=O)N1C=CN(C1=S)C
benzamil,108107,C1=CC=C(C=C1)CN=C(N)NC(=O)C2=C(N=C(C(=N2)Cl)N)N
isoniazid,3767,C1=CN=CC=C1C(=O)NN
pasiniazid,16367,C1=CC(=C(C=C1N)O)C(=O)O.C1=CN=CC=C1C(=O)NN
armodafinil,9690109,C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N
beta-CCB,128618,CCCCOC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2
norepinephrine,439260,C1=CC(=C(C=C1C(CN)O)O)O
sulfameter,5326,COC1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N
RS-504393,9953769,CC1=CC2=C(C=C1)NC(=O)OC23CCN(CC3)CCC4=C(OC(=N4)C5=CC=CC=C5)C
taltobulin,6918637,CC(C)C(C=C(C)C(=O)O)N(C)C(=O)C(C(C)(C)C)NC(=O)C(C(C)(C)C1=CC=CC=C1)NC
"5-Amino-3-D-ribofuranosylthiazolo[4,5-d]pyrimidin-2,7(3H,6H)-dione",135409474,C(C1C(C(C(O1)N2C3=C(C(=O)NC(=N3)N)SC2=O)O)O)O
LY456236,9926999,COC1=CC=C(C=C1)NC2=NC=NC3=C2C=C(C=C3)OC
cetylpyridinium,2683,CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1
cyt387,25062766,C1COCCN1C2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CC=C(C=C4)C(=O)NCC#N
istradefylline,5311037,CCN1C2=C(C(=O)N(C1=O)CC)N(C(=N2)C=CC3=CC(=C(C=C3)OC)OC)C
AVL-292,59174488,COCCOC1=CC=C(C=C1)NC2=NC=C(C(=N2)NC3=CC(=CC=C3)NC(=O)C=C)F
melphalan,460612,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl
alvocidib,5287969,CN1CCC(C(C1)O)C2=C(C=C(C3=C2OC(=CC3=O)C4=CC=CC=C4Cl)O)O
CDK1-5-inhibitor,438981,C1=CC2=NC3=C(NN=C3N=C2C=C1)N
piretanide,4849,C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3
fingolimod,107970,CCCCCCCCC1=CC=C(C=C1)CCC(CO)(CO)N
urea,1176,C(=O)(N)N
mizoribine,104762,C1=NC(=C(N1C2C(C(C(O2)CO)O)O)O)C(=O)N
pimethixene,4822,CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1
naltrexone,5360515,C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O
GW-4064,9893571,CC(C)C1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)COC3=CC(=C(C=C3)C=CC4=CC(=CC=C4)C(=O)O)Cl
asaraldehyde,20525,COC1=CC(=C(C=C1C=O)OC)OC
ethenzamide,3282,CCOC1=CC=CC=C1C(=O)N
xaliproden,128919,C1CN(CC=C1C2=CC(=CC=C2)C(F)(F)F)CCC3=CC4=CC=CC=C4C=C3
trimetazidine,21109,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC
thonzylamine,5457,CN(C)CCN(CC1=CC=C(C=C1)OC)C2=NC=CC=N2
pyrimethamine,4993,CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl
KD025,11950170,CC(C)NC(=O)COC1=CC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC5=C(C=C4)NN=C5
bortezomib,387447,B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O
CI-976,122327,CCCCCCCCCCC(C)(C)C(=O)NC1=C(C=C(C=C1OC)OC)OC
benurestat,38000,C1=CC(=CC=C1C(=O)NCC(=O)NO)Cl
rucaparib,9931954,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2
iproniazid,3748,CC(C)NNC(=O)C1=CC=NC=C1
aniracetam,2196,COC1=CC=C(C=C1)C(=O)N2CCCC2=O
nonoxynol-9,72385,CCCCCCCCCC1=CC=C(C=C1)OCCOCCOCCOCCOCCOCCOCCOCCOCCO
arecoline,2230,CN1CCC=C(C1)C(=O)OC
PD-198306,9956637,CC1=C(C=CC(=C1)I)NC2=C(C(=C(C=C2C(=O)NOCC3CC3)F)F)F
chlorothiazide,2720,C1=C2C(=CC(=C1Cl)S(=O)(=O)N)S(=O)(=O)N=CN2
dimercaptosuccinic-acid,2724354,C(C(C(=O)O)S)(C(=O)O)S
PCI-34051,24753719,COC1=CC=C(C=C1)CN2C=CC3=C2C=C(C=C3)C(=O)NO
EMD-66684,56972165,CCCCC1=NC2=C(N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)N(C=C2)CC(=O)N(C)C.Cl
letrozole,3902,C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3
elacridar,119373,COC1=CC=CC2=C1NC3=C(C2=O)C=CC=C3C(=O)NC4=CC=C(C=C4)CCN5CCC6=CC(=C(C=C6C5)OC)OC
"1-((Z)-3-Chloroallyl)-1,3,5,7-tetraazaadamantan-1-ium",5846454,C1N2CN3CN1C[N+](C2)(C3)CC=CCl
AS-703026,44187362,C1=CC(=C(C=C1I)F)NC2=C(C=CN=C2)C(=O)NCC(CO)O
GSK923295,46898058,CC(C)OC1=C(C=C(C=C1)C(=O)NC(CC2=CC=C(C=C2)C3=CN4C=CC=C(C4=N3)C(C)O)CNC(=O)CN(C)C)Cl
VLX600,6410104,CC1=C2C(=CC=C1)C3=C(N2)N=C(N=N3)NN=C(C)C4=CC=CC=N4
alverine,3678,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2
chlorocresol,1732,CC1=C(C=CC(=C1)O)Cl
2-TEDC,6069552,C1=CSC(=C1)CCOC(=O)C(=CC2=CC(=C(C=C2)O)O)C#N
gaboxadol,3448,C1CNCC2=C1C(=O)NO2
tinidazole,5479,CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C
tandutinib,3038522,CC(C)OC1=CC=C(C=C1)NC(=O)N2CCN(CC2)C3=NC=NC4=CC(=C(C=C43)OC)OCCCN5CCCCC5
indacaterol,6918554,CCC1=C(C=C2CC(CC2=C1)NCC(C3=C4C=CC(=O)NC4=C(C=C3)O)O)CC
biotin,171548,C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2
NPPB,4549,C1=CC=C(C=C1)CCCNC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O
DMP-543,9887884,C1=CC=C2C(=C1)C(=O)C3=CC=CC=C3C2(CC4=CC(=NC=C4)F)CC5=CC(=NC=C5)F
DCEBIO,656765,CCN1C2=CC(=C(C=C2NC1=O)Cl)Cl
ML130,1088438,CC1=CC=C(C=C1)S(=O)(=O)N2C3=CC=CC=C3N=C2N
ramipril,5362129,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2C3CCCC3CC2C(=O)O
pirenzepine,4848,CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4
RG108,702558,C1=CC=C2C(=C1)C(=O)N(C2=O)C(CC3=CNC4=CC=CC=C43)C(=O)O
L-655240,122070,CC1=C(N(C2=C1C=C(C=C2)F)CC3=CC=C(C=C3)Cl)CC(C)(C)C(=O)O
SN-38,104842,CCC1=C2CN3C(=CC4=C(C3=O)COC(=O)C4(CC)O)C2=NC5=C1C=C(C=C5)O
allylthiourea,1549517,C=CCNC(=S)N
testosterone-enanthate,9416,CCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C
1-deoxymannojirimycin,72258,C1C(C(C(C(N1)CO)O)O)O
vincamine,15376,CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(C2)(C(=O)OC)O
2-oxoglutaric-acid,51,C(CC(=O)O)C(=O)C(=O)O
tepoxalin,59757,CN(C(=O)CCC1=NN(C(=C1)C2=CC=C(C=C2)Cl)C3=CC=C(C=C3)OC)O
trifluoperazine,5566,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F
raltitrexed,135400182,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)N1
retigabine,121892,CCOC(=O)NC1=C(C=C(C=C1)NCC2=CC=C(C=C2)F)N
chlorpromazine,2726,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl
amprolium,73341,CCCC1=NC=C(C(=N1)N)C[N+]2=CC=CC=C2C.[Cl-]
spironolactone,5833,CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C
5-iodo-A-85380,6604876,C1CNC1COC2=CC(=CN=C2)I
thiophanate,3032792,CCOC(=O)NC(=S)NC1=CC=CC=C1NC(=S)NC(=O)OCC
bazedoxifene,154257,CC1=C(N(C2=C1C=C(C=C2)O)CC3=CC=C(C=C3)OCCN4CCCCCC4)C5=CC=C(C=C5)O
AMG-487,24957182,CCOC1=CC=C(C=C1)N2C(=O)C3=C(N=CC=C3)N=C2C(C)N(CC4=CN=CC=C4)C(=O)CC5=CC=C(C=C5)OC(F)(F)F
phentolamine,5775,CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O
chlorquinaldol,6301,CC1=NC2=C(C=C1)C(=CC(=C2O)Cl)Cl
GW-843682X,9826308,COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4C(F)(F)F)OC
AR-12,10027278,C1=CC=C2C(=C1)C=CC3=C2C=CC(=C3)C4=CC(=NN4C5=CC=C(C=C5)NC(=O)CN)C(F)(F)F
MY-5445,1348,C1=CC=C(C=C1)C2=NN=C(C3=CC=CC=C32)NC4=CC(=CC=C4)Cl
ipsapirone,56971,C1CN(CCN1CCCCN2C(=O)C3=CC=CC=C3S2(=O)=O)C4=NC=CC=N4
butenafine,2484,CC(C)(C)C1=CC=C(C=C1)CN(C)CC2=CC=CC3=CC=CC=C32
oleanolic-acid,10494,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1)C)C(=O)O)C
cutamesine,9907323,COC1=C(C=C(C=C1)CCN2CCN(CC2)CCCC3=CC=CC=C3)OC
nefazodone,4449,CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
bedaquiline,5388906,CN(C)CCC(C1=CC=CC2=CC=CC=C21)(C(C3=CC=CC=C3)C4=C(N=C5C=CC(=CC5=C4)Br)OC)O
RS-127445,196968,CC(C)C1=NC(=NC(=C1)C2=CC=C(C3=CC=CC=C32)F)N
canagliflozin,24812758,CC1=C(C=C(C=C1)C2C(C(C(C(O2)CO)O)O)O)CC3=CC=C(S3)C4=CC=C(C=C4)F
propantheline,4934,CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13)C(C)C
carboplatin,426756,C1CC(C1)(C(=O)O)C(=O)O.[NH2-].[NH2-].[Pt+2]
indiplon,6450813,CC(=O)N(C)C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C(=O)C4=CC=CS4
KRN-633,9549295,CCCNC(=O)NC1=C(C=C(C=C1)OC2=NC=NC3=CC(=C(C=C32)OC)OC)Cl
vancomycin,14969,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O
rotigotine,59227,CCCN(CCC1=CC=CS1)C2CCC3=C(C2)C=CC=C3O
m-THP,122877,C1=CC(=CC(=C1)O)C2=C3C=CC(=C(C4=CC=C(N4)C(=C5C=CC(=N5)C(=C6C=CC2=N6)C7=CC(=CC=C7)O)C8=CC(=CC=C8)O)C9=CC(=CC=C9)O)N3
telcagepant,11319053,C1CC(C(=O)N(CC1C2=C(C(=CC=C2)F)F)CC(F)(F)F)NC(=O)N3CCC(CC3)N4C5=C(NC4=O)N=CC=C5
aloxistatin,65663,CCOC(=O)C1C(O1)C(=O)NC(CC(C)C)C(=O)NCCC(C)C
nortriptyline,4543,CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
amodiaquine,2165,CCN(CC)CC1=C(C=CC(=C1)NC2=C3C=CC(=CC3=NC=C2)Cl)O
noscapine,275196,CN1CCC2=CC3=C(C(=C2C1C4C5=C(C(=C(C=C5)OC)OC)C(=O)O4)OC)OCO3
apalutamide,24872560,CNC(=O)C1=C(C=C(C=C1)N2C(=S)N(C(=O)C23CCC3)C4=CC(=C(N=C4)C#N)C(F)(F)F)F
betahistine,2366,CNCCC1=CC=CC=N1
mesulergine,68848,CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)NS(=O)(=O)N(C)C
anisomycin,253602,CC(=O)OC1C(CNC1CC2=CC=C(C=C2)OC)O
tromaril,31635,C1=CC=C(C=C1)CCNC2=CC=CC=C2C(=O)O
sacubitril,9811834,CCOC(=O)C(C)CC(CC1=CC=C(C=C1)C2=CC=CC=C2)NC(=O)CCC(=O)O
AGP-103,8215,CCCCCCCCCCCCCCCCCCCCCC(=O)O
piceatannol,667639,C1=CC(=C(C=C1C=CC2=CC(=CC(=C2)O)O)O)O
nikethamide,5497,CCN(CC)C(=O)C1=CN=CC=C1
mercaptopurine,667490,C1=NC2=C(N1)C(=S)N=CN2
trans-4-Hydroxycrotonic-acid,6155526,C(C=CC(=O)O)O
ABT-751,3035714,COC1=CC=C(C=C1)S(=O)(=O)NC2=C(N=CC=C2)NC3=CC=C(C=C3)O
benzonatate,7699,CCCCNC1=CC=C(C=C1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC
felbinac,3332,C1=CC=C(C=C1)C2=CC=C(C=C2)CC(=O)O
4-HQN,135408753,C1=CC=C2C(=C1)C(=O)NC=N2
torcitabine,159354,C1C(C(OC1N2C=CC(=NC2=O)N)CO)O
ZK811752,5311124,CC1CN(CCN1C(=O)COC2=C(C=C(C=C2)Cl)NC(=O)N)CC3=CC=C(C=C3)F.Cl
2-[1-(4-piperonyl)piperazinyl]benzothiazole,127902,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC5=CC=CC=C5S4
SD-169,14973220,C1=CC2=C(C=CN2)C=C1C(=O)N
AM-251,2125,CC1=C(N(N=C1C(=O)NN2CCCCC2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)I
GBR-12783,5788723,C1CN(CCN1CCOC(C2=CC=CC=C2)C3=CC=CC=C3)CC=CC4=CC=CC=C4
O6-Benzylguanine,4578,C1=CC=C(C=C1)COC2=NC(=NC3=C2NC=N3)N
triamterene,5546,C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N
norethindrone,6230,CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
pimecrolimus,6509979,CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C
isoxepac,41448,C1C2=CC=CC=C2C(=O)C3=C(O1)C=CC(=C3)CC(=O)O
exatecan-mesylate,151115,CCC1(C2=C(COC1=O)C(=O)N3CC4=C5C(CCC6=C5C(=CC(=C6C)F)N=C4C3=C2)N)O
lomitapide,9853053,C1CN(CCC1NC(=O)C2=CC=CC=C2C3=CC=C(C=C3)C(F)(F)F)CCCCC4(C5=CC=CC=C5C6=CC=CC=C64)C(=O)NCC(F)(F)F
tosedostat,15547703,CC(C)CC(C(C(=O)NO)O)C(=O)NC(C1=CC=CC=C1)C(=O)OC2CCCC2
"16,16-dimethylprostaglandin-e2",5283066,CCCCC(C)(C)C(C=CC1C(CC(=O)C1CC=CCCCC(=O)O)O)O
oglemilast,11387409,CS(=O)(=O)NC1=CC2=C(C=C1)OC3=C(C=CC(=C23)C(=O)NC4=C(C=NC=C4Cl)Cl)OC(F)F
5-carboxamidotryptamine,1809,C1=CC2=C(C=C1C(=O)N)C(=CN2)CCN
L-Quisqualic-acid,40539,C(C(C(=O)O)N)N1C(=O)NC(=O)O1
mycophenolate-mofetil,5281078,CC1=C2COC(=O)C2=C(C(=C1OC)CC=C(C)CCC(=O)OCCN3CCOCC3)O
GSK461364,15983966,CC(C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)CN5CCN(CC5)C)C(=O)N
bexarotene,82146,CC1=CC2=C(C=C1C(=C)C3=CC=C(C=C3)C(=O)O)C(CCC2(C)C)(C)C
zatebradine,65637,CN(CCCN1CCC2=CC(=C(C=C2CC1=O)OC)OC)CCC3=CC(=C(C=C3)OC)OC
oxandrolone,5878,CC12CCC3C(C1CCC2(C)O)CCC4C3(COC(=O)C4)C
LY255283,122023,CCC1=CC(=C(C=C1OCCCCCC(C)(C)C2=NNN=N2)O)C(=O)C
GBR-13069,6439447,CS(=O)(=O)O.CS(=O)(=O)O.C1CN(CCN1CCOC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F)CC=CC4=CC=CC=C4
2-CMDO,71296946,CN1CCN(CC1)C2=CC3=CC=CC=C3OC4=C2C=C(C=C4)Cl.C(=CC(=O)O)C(=O)O
safinamide,131682,CC(C(=O)N)NCC1=CC=C(C=C1)OCC2=CC(=CC=C2)F
zaleplon,5719,CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C
imatinib,5291,CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5
perindopril,107807,CCCC(C(=O)OCC)NC(C)C(=O)N1C2CCCCC2CC1C(=O)O
MD-920,6466,CC12C(C=CC3(C1C(C45C3CCC(C4)(C(=C)C5)O)C(=O)O)OC2=O)O
mefenamic-acid,4044,CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C
triacetin,5541,CC(=O)OCC(COC(=O)C)OC(=O)C
diminazene-aceturate,2354,C1=CC(=CC=C1C(=N)N)NN=NC2=CC=C(C=C2)C(=N)N
cefpiramide,636405,CC1=CC(=O)C(=CN1)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O
tirapazamine,135413511,C1=CC=C2C(=C1)[N+](=C(N=[N+]2[O-])N)[O-]
guanosine,135398635,C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N
3-bromopyruvate,70684,C(C(=O)C(=O)O)Br
melperone,15387,CC1CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F
perflubron,9873,C(C(C(C(C(F)(F)Br)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F
PAC-1,135421197,C=CCC1=C(C(=CC=C1)C=NNC(=O)CN2CCN(CC2)CC3=CC=CC=C3)O
cladribine,20279,C1C(C(OC1N2C=NC3=C(N=C(N=C32)Cl)N)CO)O
tozadenant,11618368,CC1(CCN(CC1)C(=O)NC2=NC3=C(C=CC(=C3S2)N4CCOCC4)OC)O
RAF265,11656518,CN1C2=C(C=C(C=C2)OC3=CC(=NC=C3)C4=NC=C(N4)C(F)(F)F)N=C1NC5=CC=C(C=C5)C(F)(F)F
AC-55649,1714884,CCCCCCCCC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O
apremilast,11561674,CCOC1=C(C=CC(=C1)C(CS(=O)(=O)C)N2C(=O)C3=C(C2=O)C(=CC=C3)NC(=O)C)OC
ethambutol,14052,CCC(CO)NCCNC(CC)CO
dinitolmide,3092,CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C(=O)N
indoximod,405012,CN1C=C(C2=CC=CC=C21)CC(C(=O)O)N
GW-9662,644213,C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)[N+](=O)[O-])Cl
diphemanil,6127,C[N+]1(CCC(=C(C2=CC=CC=C2)C3=CC=CC=C3)CC1)C
lamotrigine,3878,C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
buspirone,2477,C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4
IPI-145,50905713,CC(C1=CC2=C(C(=CC=C2)Cl)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5
amylene-hydrate,6405,CCC(C)(C)O
sulfamerazine,5325,CC1=NC(=NC=C1)NS(=O)(=O)C2=CC=C(C=C2)N
hydrocortisone,5754,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O
diacetamate,17499,CC(=O)NC1=CC=C(C=C1)OC(=O)C
ipriflavone,3747,CC(C)OC1=CC2=C(C=C1)C(=O)C(=CO2)C3=CC=CC=C3
hordenine,68313,CN(C)CCC1=CC=C(C=C1)O
salicylic-acid,338,C1=CC=C(C(=C1)C(=O)O)O
sodium-salicylate,16760658,C1=CC=C(C(=C1)C(=O)[O-])O.[Na+]
tadalafil,110635,CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36
tamoxifen,2733526,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3
oseltamivir-carboxylate,449381,CCC(CC)OC1C=C(CC(C1NC(=O)C)N)C(=O)O
ingenol-mebutate,6918670,CC=C(C)C(=O)OC1C(=CC23C1(C(C(=CC(C2=O)C4C(C4(C)C)CC3C)CO)O)O)C
N-MPPP,190901,CN(C(CN1CCCC1)C2=CC=CC=C2)C(=O)CC3=CC=CC=C3
taltirelin,114750,CN1C(=O)CC(NC1=O)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)N
stavudine,18283,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO
quizartinib,24889392,CC(C)(C)C1=CC(=NO1)NC(=O)NC2=CC=C(C=C2)C3=CN4C5=C(C=C(C=C5)OCCN6CCOCC6)SC4=N3
safingol,3058739,CCCCCCCCCCCCCCCC(C(CO)N)O
diethyltoluamide,4284,CCN(CC)C(=O)C1=CC=CC(=C1)C
cotinine,854019,CN1C(CCC1=O)C2=CN=CC=C2
TWS-119,9549289,C1=CC(=CC(=C1)N)C2=CC3=C(N2)N=CN=C3OC4=CC=CC(=C4)O
paeonol,11092,CC(=O)C1=C(C=C(C=C1)OC)O
ronidazole,5094,CN1C(=CN=C1COC(=O)N)[N+](=O)[O-]
letermovir,45138674,COC1=C(C=C(C=C1)C(F)(F)F)N2C(C3=C(C(=CC=C3)F)N=C2N4CCN(CC4)C5=CC(=CC=C5)OC)CC(=O)O
suvorexant,24965990,CC1CCN(CCN1C(=O)C2=C(C=CC(=C2)C)N3N=CC=N3)C4=NC5=C(O4)C=CC(=C5)Cl
daptomycin,16134395,CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C
BML-190,2415,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)N4CCOCC4
PF-04136309,11192346,C1CC(CCC1NC2CCN(C2)C(=O)CNC(=O)C3=CC(=CC=C3)C(F)(F)F)(C4=NC=C(C=C4)C5=NC=CC=N5)O
diosmin,5281613,CC1C(C(C(C(O1)OCC2C(C(C(C(O2)OC3=CC(=C4C(=C3)OC(=CC4=O)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O
mevastatin,64715,CCC(C)C(=O)OC1CCC=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O
ICG-001,11238147,C1CN(C2CN(C(=O)C(N2C1=O)CC3=CC=C(C=C3)O)CC4=CC=CC5=CC=CC=C54)C(=O)NCC6=CC=CC=C6
LDN-57444,16760696,CC(=O)ON=C1C2=C(C=CC(=C2)Cl)N(C1=O)CC3=C(C=CC(=C3)Cl)Cl
LY2811376,44251605,CC1(CCSC(=N1)N)C2=C(C=C(C(=C2)C3=CN=CN=C3)F)F
telotristat-ethyl,25181577,CCOC(=O)C(CC1=CC=C(C=C1)C2=CC(=NC(=N2)N)OC(C3=C(C=C(C=C3)Cl)N4C=CC(=N4)C)C(F)(F)F)N
taxifolin,439533,C1=CC(=C(C=C1C2C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O
pinocembrin,68071,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC=CC=C3
chromocarb,2741,C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)O
rutaecarpine,65752,C1CN2C(=NC3=CC=CC=C3C2=O)C4=C1C5=CC=CC=C5N4
S-Nitrosoglutathione,104858,C(CC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(C(=O)O)N
ataluren,11219835,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC(=CC=C3)C(=O)O)F
Y-134,11784736,CC(C)N1CCN(CC1)C2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O
2-cyanopyrimidine,2757979,C1=CN=C(N=C1)C#N
beta-funaltrexamine,5311018,COC(=O)C=CC(=O)NC1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O
talazoparib,135565082,CN1C(=NC=N1)C2C(NC3=CC(=CC4=C3C2=NNC4=O)F)C5=CC=C(C=C5)F
octisalate,8364,CCCCC(CC)COC(=O)C1=CC=CC=C1O
probenecid,4911,CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O
asenapine,3036780,CN1CC2C(C1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24
SB-657510,11272107,CN1CCC(C1)OC2=C(C=CC(=C2)NS(=O)(=O)C3=C(C=C(C(=C3)OC)OC)Br)Cl
